NAME,YYYYMM,LAT,LONG,NEE,NEE_QC,GPP,RECO,PFT,ECUE,CO2_annual_mean,CO2_annual_mean_diff,IGBP,EVIave,EVImax,EVAave,EVAmax,PREave,PREmax,SSRtot,SSRmax,T2Mave,T2Mmax,PREdif_monthly,PREdif_annual,EVAdif_monthly,EVAdif_annual,T2Mdif_monthly,T2Mdif_annual,HWSD2_D1_AWC,HWSD2_D1_CLAY,HWSD2_D1_OC,HWSD2_D1_PHWATER,HWSD2_D1_SAND,HWSD2_D1_SILT,HWSD2_D1_TOTALN
FLX_ES-LJu,201103,36.9266,-2.7521,0.29954215,0.995968,7.03297,7.43225,OSH,0.042591131,394.3496704,-3.637020111,10,1040,1040,-0.049947047,2.13E-06,0.044316156,0.002291992,559.5566672,3.18578,7.580462782,16.29302368,-0.005445165,0.018057954,-0.008926202,-0.017742446,-1.28936492,-6.01905054,44,20,0.726999998,8.199999809,43,37,1.00999999
AMF_US-Jo2,201206,32.5849,-106.6032,-22.81197,0.998611,36.0102,13.19814,OSH,-0.633486346,396.8083801,-2.697476625,7,1040.5,1072,-0.003272223,-1.32E-07,0.000910928,0.000517676,928.317628,3.874252,28.80082321,37.23923645,-0.01566461,-0.012812387,0.011861963,0.014798364,1.29713155,10.81409521,146,16,0.643999994,7,64,20,0.730000019
AMF_US-Rwf,201411,43.1207,-116.7231,16.20138,0.963889,10.72188,26.87817,CSH,1.511057762,396.953125,-0.050080616,10,1042.5,1136,-0.015640258,6.28E-06,0.053505142,0.001791805,243.729776,1.941262,0.404376178,16.33696899,0.014650161,0.017596026,-0.000884939,0.015905933,-1.071134124,-8.479437198,37,23,1.417999983,7,39,38,1.360000014
AMF_US-Jo1,201405,32.582,-106.635,-31.92845252,0.999327957,38.5294,6.601,OSH,-0.828677647,400.7520752,1.129488587,7,1047.5,1089,-0.004293702,-2.86E-07,0.001735793,0.00053218,916.124156,3.908256,21.04953465,35.140802,-0.007911091,-0.01989423,0.00796564,0.018760304,-1.092003761,3.762771784,146,16,0.643999994,7,64,20,0.730000019
AMF_US-Jo2,202010,32.5849,-106.6032,-21.460494,0.879032,29.432671,7.990622,OSH,-0.729138514,413.2584839,17.62821388,7,1047.5,1073,-0.00476381,2.12E-06,0.015177671,0.001017191,600.4750153,3.153489125,19.77463307,31.91503296,-0.016569464,-0.002211561,0.02612052,0.014284019,2.17318519,1.512231657,146,16,0.643999994,7,64,20,0.730000019
AMF_US-Rwf,201811,43.1207,-116.7231,18.84258,0.974306,13.08015,31.9326,CSH,1.4405477,405.9350891,8.931883812,10,1048.5,1089,-0.012784296,8.91E-06,0.049658767,0.001924396,258.38076,1.947508,1.358173519,12.69719849,0.010803786,0.018977344,0.001971024,0.01956556,-0.117336784,-6.894494652,37,23,1.417999983,7,39,38,1.360000014
FLX_US-Sta,200703,41.3966,-106.8024,-29.312639,0.97379,30.07062,0.9300465,OSH,-0.974793303,386.9714661,-10.81613445,10,1050,1138,-0.019403616,1.79E-05,0.043637362,0.002066374,583.6369134,3.26804,-1.645891222,13.58573303,-0.004494926,0.001627798,-0.003178343,0.019956917,1.639783231,-6.738574049,146,16,0.643999994,7,64,20,0.730000019
AMF_US-Whs,201706,31.7438,-110.0522,12.10505409,1,-10.0183,2.0867,OSH,-1.20829423,408.1264038,8.504546165,10,1051,1108,-0.005046038,-3.60E-07,0.003088326,0.000539074,893.975128,3.966094,28.91245556,40.27192078,-0.003793237,-0.016031435,0.003092347,0.016446724,1.296138323,9.753628759,146,16,0.643999994,7,64,20,0.730000019
CNF_CN-SDQ,201902,42,101.14,-11.31533261,0.836309524,19.56017257,8.245160703,OSH,-0.578488383,409.6963196,11.9858923,10,1051,1070,-0.000920031,1.57E-06,0.000798332,9.20E-05,374.155742,2.501474,-5.900842685,8.758493042,0.000243661,-0.003028821,-8.64E-05,0.003850665,-2.494875179,-17.04887105,166,26,0.629999995,8.5,41,33,0.649999976
AMF_US-Wdn,200711,40.7838,-106.2618,-12.02753853,0.997916667,13.3649,1.3374,OSH,-0.899934794,384.3414001,-12.13297939,10,1052,1118,-0.014377962,9.45E-06,0.017242968,0.001052074,335.305716,2.23484,-2.372202598,10.83194885,-0.025468498,-0.026607598,-0.006144472,0.020944649,3.082500633,-5.148641278,146,16,0.643999994,7,64,20,0.730000019
